,person,offer_id,offer_type,event_x,time_x,event_y,time_y,event,time,duration,response,reward,web,email,mobile,social,difficulty,gender,age,became_member_on,income
7944,0846873e9e4d4d19afa993278b1e8f3d,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,306.0,offer completed,366.0,10.0,1,5,1,1,0,0,20,F,51,2016-05-02,108000.0
7945,63bead43dc4a40f9a8da24856f98367b,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,174.0,offer completed,240.0,7.0,1,2,1,1,1,0,10,F,76,2017-04-22,66000.0
7946,28254160875943e883e1ed9460f8d65f,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,210.0,offer completed,306.0,7.0,1,3,1,1,1,1,7,F,55,2017-03-01,65000.0
7947,3693bd7f86844b51abf47b035fe3bc0a,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,186.0,offer completed,234.0,7.0,1,2,1,1,1,0,10,M,48,2016-02-20,74000.0
7948,bfc1525360714de99826d7f5af0c0722,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,210.0,offer completed,228.0,5.0,1,5,1,1,1,1,5,F,61,2017-12-13,71000.0
7949,d80115e2c3fa4b2fa68c65199e7dbb83,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,180.0,offer completed,192.0,7.0,1,10,0,1,1,1,10,F,28,2017-04-04,35000.0
7950,6f0b32521605444bbba40d794480cd0a,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,174.0,offer completed,222.0,7.0,1,5,1,1,1,0,5,M,39,2018-02-06,81000.0
7951,6f0b32521605444bbba40d794480cd0a,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,174.0,offer completed,372.0,7.0,0,5,1,1,1,0,5,M,39,2018-02-06,81000.0
7952,6f0b32521605444bbba40d794480cd0a,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,336.0,offer completed,372.0,7.0,0,5,1,1,1,0,5,M,39,2018-02-06,81000.0
7953,b1a2ac55014741678f7e7fb6c90e2a1e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,198.0,offer completed,252.0,7.0,1,2,1,1,1,0,10,F,21,2017-11-20,40000.0
7954,b1a2ac55014741678f7e7fb6c90e2a1e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,198.0,offer completed,444.0,7.0,0,2,1,1,1,0,10,F,21,2017-11-20,40000.0
7955,2c28280400be4ffd86ee4caef0b759f7,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,186.0,offer completed,192.0,5.0,1,5,1,1,1,1,5,F,62,2017-12-19,77000.0
7956,00840a2ca5d2408e982d56544dc14ffd,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,204.0,offer completed,246.0,10.0,1,2,1,1,1,1,10,M,26,2014-12-21,61000.0
7957,d660d99086664c348480011c5c013529,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,192.0,offer completed,336.0,10.0,1,2,1,1,1,1,10,F,61,2018-03-08,31000.0
7958,d660d99086664c348480011c5c013529,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,192.0,offer completed,366.0,10.0,1,2,1,1,1,1,10,F,61,2018-03-08,31000.0
7959,d660d99086664c348480011c5c013529,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,336.0,offer completed,366.0,10.0,1,2,1,1,1,1,10,F,61,2018-03-08,31000.0
7960,b8b9ab5373b34dcabf05b8e39d85718b,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,174.0,offer completed,198.0,5.0,1,5,1,1,1,1,5,F,39,2016-02-15,59000.0
7961,15c7845f03444fd19d70057a48f01aed,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,174.0,offer completed,180.0,7.0,1,10,0,1,1,1,10,M,41,2017-12-15,54000.0
7962,15c7845f03444fd19d70057a48f01aed,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,174.0,offer completed,672.0,7.0,0,10,0,1,1,1,10,M,41,2017-12-15,54000.0
7963,15c7845f03444fd19d70057a48f01aed,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,582.0,offer completed,672.0,7.0,0,10,0,1,1,1,10,M,41,2017-12-15,54000.0
7964,3dfb840baf28434d8865be3c2f96c3f6,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,186.0,offer completed,222.0,7.0,1,10,0,1,1,1,10,F,52,2018-02-01,58000.0
7965,cc5eda544a34426db4b327faf64defa5,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,180.0,offer completed,192.0,7.0,1,10,0,1,1,1,10,F,81,2016-05-05,103000.0
7966,f725ce7c8bb64dc18866d875e34a4f14,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,216.0,offer completed,426.0,7.0,0,2,1,1,1,0,10,F,53,2017-10-17,98000.0
7967,f725ce7c8bb64dc18866d875e34a4f14,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,408.0,offer completed,426.0,7.0,0,2,1,1,1,0,10,F,53,2017-10-17,98000.0
7968,2fdc2ef2bd9547a2b2327de3b045d9bc,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,198.0,offer completed,204.0,7.0,1,3,1,1,1,1,7,F,57,2016-08-29,53000.0
7969,2fdc2ef2bd9547a2b2327de3b045d9bc,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,198.0,offer completed,528.0,7.0,0,3,1,1,1,1,7,F,57,2016-08-29,53000.0
7970,2fdc2ef2bd9547a2b2327de3b045d9bc,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,504.0,offer completed,528.0,7.0,0,3,1,1,1,1,7,F,57,2016-08-29,53000.0
7971,90bc48f7e27d4ad8b2c9044f98009978,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,180.0,offer completed,234.0,10.0,1,2,1,1,1,1,10,F,60,2016-10-01,61000.0
7972,6d935793707b44c494e73659dfb42f61,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,216.0,offer completed,264.0,7.0,1,3,1,1,1,1,7,F,88,2017-03-05,90000.0
7973,33197221621d45a586260daa593cde36,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,504.0,offer completed,624.0,10.0,0,2,1,1,1,1,10,F,64,2016-08-20,91000.0
7974,addacaac2dda48b69f68158175f2e797,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,222.0,offer completed,258.0,7.0,1,5,1,1,1,0,5,M,24,2016-10-10,39000.0
7975,addacaac2dda48b69f68158175f2e797,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,222.0,offer completed,408.0,7.0,0,5,1,1,1,0,5,M,24,2016-10-10,39000.0
7976,addacaac2dda48b69f68158175f2e797,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,222.0,offer completed,504.0,7.0,0,5,1,1,1,0,5,M,24,2016-10-10,39000.0
7977,71a8f3d1c1dd4c0ab44c4680d4041a17,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,246.0,offer completed,534.0,5.0,0,10,1,1,1,1,10,F,48,2016-09-08,96000.0
7978,71a8f3d1c1dd4c0ab44c4680d4041a17,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,516.0,offer completed,534.0,5.0,0,10,1,1,1,1,10,F,48,2016-09-08,96000.0
7979,1473097b38ef4af2baa785f83d10b95a,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,174.0,offer completed,198.0,10.0,1,2,1,1,1,1,10,F,64,2017-11-09,44000.0
7980,1473097b38ef4af2baa785f83d10b95a,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,174.0,offer completed,564.0,10.0,0,2,1,1,1,1,10,F,64,2017-11-09,44000.0
7981,05e14ffbb5234affb70068da5fafbb25,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,408.0,offer completed,432.0,7.0,0,3,1,1,1,1,7,M,75,2016-04-25,98000.0
7982,765536546ea044059829ad3a1f81c3dd,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,180.0,offer completed,186.0,5.0,1,5,1,1,1,1,5,F,67,2015-10-13,61000.0
7983,a42e233559954b2f9e3042b73fca0af3,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,564.0,5.0,0,10,1,1,1,1,10,F,74,2018-07-04,84000.0
7984,a42e233559954b2f9e3042b73fca0af3,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,504.0,offer completed,564.0,5.0,0,10,1,1,1,1,10,F,74,2018-07-04,84000.0
7985,808d7d2d38784160aca7a43b7d04eb6f,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,186.0,offer completed,246.0,10.0,1,5,1,1,0,0,20,F,58,2017-10-28,37000.0
7986,c4556c7bb4ab4c9d8e5fbf15c450b2b8,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,174.0,offer completed,234.0,7.0,1,3,1,1,1,1,7,M,49,2014-07-31,51000.0
7987,bdc18485441448439f1197858094e5e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,276.0,offer completed,336.0,10.0,1,2,1,1,1,1,10,F,67,2013-10-23,43000.0
7988,bdc18485441448439f1197858094e5e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,276.0,offer completed,402.0,10.0,1,2,1,1,1,1,10,F,67,2013-10-23,43000.0
7989,bdc18485441448439f1197858094e5e9,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,396.0,offer completed,402.0,10.0,1,2,1,1,1,1,10,F,67,2013-10-23,43000.0
7990,bcc8f75e473d4b8cbeb5fde033b14f6a,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,186.0,offer completed,390.0,10.0,1,2,1,1,1,1,10,M,53,2017-11-25,92000.0
7991,530063b1a5944d648edf20dfac404650,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,174.0,offer completed,348.0,10.0,1,5,1,1,0,0,20,M,37,2016-10-24,75000.0
7992,e4f5ae8dd12b4983a8e398a34f88349e,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,174.0,offer completed,234.0,7.0,1,5,1,1,1,0,5,M,46,2017-10-12,37000.0
7993,4c5bf23156084110866bdc8d2ba64c9c,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,174.0,offer completed,186.0,7.0,1,10,0,1,1,1,10,M,49,2018-01-12,93000.0
7994,371942bd84494c0380b8ce6afc99031e,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,198.0,offer completed,204.0,7.0,1,3,1,1,1,1,7,M,24,2017-06-28,60000.0
7995,b99576c1a64144c1933b9cf7ee8441d4,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,174.0,offer completed,600.0,7.0,0,5,1,1,1,0,5,F,45,2017-12-09,60000.0
7996,b99576c1a64144c1933b9cf7ee8441d4,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,354.0,offer completed,600.0,7.0,0,5,1,1,1,0,5,F,45,2017-12-09,60000.0
7997,b99576c1a64144c1933b9cf7ee8441d4,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,576.0,offer completed,600.0,7.0,0,5,1,1,1,0,5,F,45,2017-12-09,60000.0
7998,0e6d0e08329c4d0c90987d234f0983d2,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,192.0,offer completed,228.0,7.0,1,5,1,1,1,0,5,F,65,2016-03-25,51000.0
7999,0e6d0e08329c4d0c90987d234f0983d2,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,192.0,offer completed,606.0,7.0,0,5,1,1,1,0,5,F,65,2016-03-25,51000.0
8000,0e6d0e08329c4d0c90987d234f0983d2,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,600.0,offer completed,606.0,7.0,0,5,1,1,1,0,5,F,65,2016-03-25,51000.0
8001,fda1e716a8d94a679231f1c89c5cb64d,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,186.0,offer completed,312.0,7.0,1,2,1,1,1,0,10,F,57,2017-09-28,95000.0
8002,133924ae2c774c84973a00d6b4687529,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,186.0,offer completed,282.0,10.0,1,2,1,1,1,1,10,M,30,2013-09-26,50000.0
8003,23365b418a414700802724e13020d73b,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,600.0,offer completed,606.0,7.0,0,5,1,1,1,0,5,M,81,2015-04-14,60000.0
8004,50a671a5d048478d8ec66275f0fa7256,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,246.0,offer completed,384.0,10.0,1,2,1,1,1,1,10,M,26,2017-04-28,48000.0
8005,92ef36388eb949938fd0cc8155ed300a,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,294.0,offer completed,300.0,7.0,1,5,1,1,1,0,5,F,68,2018-05-08,82000.0
8006,8b478e70d97043cea2ac68c8072fcc13,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,192.0,offer completed,300.0,7.0,1,5,1,1,1,0,5,M,56,2018-03-01,75000.0
8007,8b478e70d97043cea2ac68c8072fcc13,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,192.0,offer completed,402.0,7.0,0,5,1,1,1,0,5,M,56,2018-03-01,75000.0
8008,8b478e70d97043cea2ac68c8072fcc13,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,360.0,offer completed,402.0,7.0,0,5,1,1,1,0,5,M,56,2018-03-01,75000.0
8009,6be998814d624a4c807221ef2f8999ec,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,246.0,offer completed,294.0,7.0,1,5,1,1,1,0,5,M,48,2017-11-13,100000.0
8010,6be998814d624a4c807221ef2f8999ec,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,246.0,offer completed,654.0,7.0,0,5,1,1,1,0,5,M,48,2017-11-13,100000.0
8011,0cc6e8553c844c02ab525bc466aa569b,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,174.0,offer completed,252.0,7.0,1,3,1,1,1,1,7,F,74,2017-10-08,117000.0
8012,487ad048c0e248a8bf6eb1545f5be4c6,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,186.0,offer completed,210.0,7.0,1,2,1,1,1,0,10,F,28,2017-08-24,75000.0
8013,487ad048c0e248a8bf6eb1545f5be4c6,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,186.0,offer completed,354.0,7.0,0,2,1,1,1,0,10,F,28,2017-08-24,75000.0
8014,487ad048c0e248a8bf6eb1545f5be4c6,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,186.0,offer completed,504.0,7.0,0,2,1,1,1,0,10,F,28,2017-08-24,75000.0
8015,487ad048c0e248a8bf6eb1545f5be4c6,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,186.0,offer completed,606.0,7.0,0,2,1,1,1,0,10,F,28,2017-08-24,75000.0
8016,f26e371122ca443b957ce94bcd37f48d,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,228.0,5.0,1,10,1,1,1,1,10,M,41,2016-06-10,61000.0
8017,202e4e3daea448269c22f900b6328edf,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,186.0,offer completed,198.0,7.0,1,10,0,1,1,1,10,F,65,2016-06-10,95000.0
8018,a21984b77a724561a5f9925dc500b3e4,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,180.0,offer completed,330.0,7.0,1,5,1,1,1,0,5,M,75,2017-10-24,56000.0
8019,44efaa157376440b95b679b29718e001,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,234.0,offer completed,276.0,5.0,1,10,1,1,1,1,10,F,62,2015-11-25,92000.0
8020,44efaa157376440b95b679b29718e001,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,234.0,offer completed,546.0,5.0,0,10,1,1,1,1,10,F,62,2015-11-25,92000.0
8021,44efaa157376440b95b679b29718e001,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,534.0,offer completed,546.0,5.0,0,10,1,1,1,1,10,F,62,2015-11-25,92000.0
8022,de2fdfba151e4fa6a940412e771316c4,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,222.0,offer completed,270.0,5.0,1,5,1,1,1,1,5,M,42,2014-04-04,93000.0
8023,9515707a7a584c8286cee12cdaf7668e,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,258.0,5.0,1,10,1,1,1,1,10,M,48,2017-08-20,32000.0
8024,ce7806932b1c4d2985a485a9e4b576c0,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,234.0,offer completed,420.0,7.0,0,2,1,1,1,0,10,M,43,2018-05-16,89000.0
8025,ce7806932b1c4d2985a485a9e4b576c0,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,234.0,offer completed,420.0,7.0,0,2,1,1,1,0,10,M,43,2018-05-16,89000.0
8026,ce7806932b1c4d2985a485a9e4b576c0,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,354.0,offer completed,420.0,7.0,0,2,1,1,1,0,10,M,43,2018-05-16,89000.0
8027,ce7806932b1c4d2985a485a9e4b576c0,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,354.0,offer completed,420.0,7.0,0,2,1,1,1,0,10,M,43,2018-05-16,89000.0
8028,9f066310867e45639d8e2ab82948fce4,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,192.0,offer completed,198.0,7.0,1,3,1,1,1,1,7,F,50,2016-10-22,82000.0
8029,9f066310867e45639d8e2ab82948fce4,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,192.0,offer completed,360.0,7.0,0,3,1,1,1,1,7,F,50,2016-10-22,82000.0
8030,9f066310867e45639d8e2ab82948fce4,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,342.0,offer completed,360.0,7.0,0,3,1,1,1,1,7,F,50,2016-10-22,82000.0
8031,669f556d7fb7408cb8fb0a5cdd7012fa,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,180.0,offer completed,228.0,7.0,1,10,0,1,1,1,10,M,34,2014-10-21,71000.0
8032,de647c886acc4a89bbe7d7e2115284d8,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,174.0,offer completed,186.0,7.0,1,2,1,1,1,0,10,M,83,2016-06-08,66000.0
8033,f0954d1f55444d6aba231d732be8ebdc,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,222.0,5.0,1,10,1,1,1,1,10,F,38,2017-11-16,58000.0
8034,6338c7b7d2df459babc678a80ff57721,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,216.0,offer completed,300.0,7.0,1,3,1,1,1,1,7,M,62,2014-04-19,78000.0
8035,238c41e0560d4334bf9a6734351c660c,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,180.0,offer completed,192.0,7.0,1,10,0,1,1,1,10,M,34,2017-08-25,50000.0
8036,1f40222bfa09464e96ad1a885beddba5,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,234.0,offer completed,264.0,7.0,1,2,1,1,1,0,10,M,26,2015-01-06,50000.0
8037,1f40222bfa09464e96ad1a885beddba5,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,234.0,offer completed,450.0,7.0,0,2,1,1,1,0,10,M,26,2015-01-06,50000.0
8038,1f40222bfa09464e96ad1a885beddba5,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,444.0,offer completed,450.0,7.0,0,2,1,1,1,0,10,M,26,2015-01-06,50000.0
8039,512aa3fc65d14cbeb4dee9e6132a4139,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,504.0,offer completed,624.0,7.0,0,2,1,1,1,0,10,F,72,2017-07-28,75000.0
8040,2d59f307fcbf4f4dab5218893231e522,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,offer received,168,offer viewed,180.0,offer completed,312.0,7.0,1,5,1,1,1,0,5,F,80,2017-12-12,82000.0
8041,073e3ef64e344bc8891732b558582492,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,186.0,5.0,1,10,1,1,1,1,10,M,83,2017-12-05,71000.0
8042,b66473610fa74072a1345b6c93d52464,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,174.0,offer completed,186.0,7.0,1,2,1,1,1,0,10,M,62,2017-06-29,69000.0
8043,baa162e4861e459cb33c45fb3b40bfc2,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,258.0,offer completed,342.0,7.0,0,10,0,1,1,1,10,F,50,2018-03-12,91000.0
8044,ae0a87a45d9f4e52bfba3c8bacac464a,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,192.0,offer completed,210.0,5.0,1,10,1,1,1,1,10,F,30,2016-05-09,54000.0
8045,ebb7a9a6b45f4ba7b7600c651373ac4e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,198.0,offer completed,204.0,7.0,1,2,1,1,1,0,10,F,60,2016-05-06,93000.0
8046,ebb7a9a6b45f4ba7b7600c651373ac4e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,198.0,offer completed,414.0,7.0,0,2,1,1,1,0,10,F,60,2016-05-06,93000.0
8047,ebb7a9a6b45f4ba7b7600c651373ac4e,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,408.0,offer completed,414.0,7.0,0,2,1,1,1,0,10,F,60,2016-05-06,93000.0
8048,d52343d699514a84be29aa801602440f,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,216.0,offer completed,342.0,7.0,0,2,1,1,1,0,10,M,76,2017-12-20,64000.0
8049,d52343d699514a84be29aa801602440f,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,336.0,offer completed,342.0,7.0,0,2,1,1,1,0,10,M,76,2017-12-20,64000.0
8050,05fc9b1280454d84a712d8cb763c7c79,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,414.0,offer completed,528.0,5.0,0,10,1,1,1,1,10,M,64,2017-11-21,79000.0
8051,c33b34ac9d994cbfb5237c86e9e0b44d,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,186.0,offer completed,240.0,7.0,1,3,1,1,1,1,7,M,26,2018-04-19,52000.0
8052,13712893fcb34bd691d9a1dfd0d155bd,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,180.0,offer completed,282.0,5.0,1,10,1,1,1,1,10,F,62,2017-08-26,98000.0
8053,3d19526685174baa8bcc3e9a952cab18,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,180.0,offer completed,210.0,10.0,1,5,1,1,0,0,20,F,68,2015-09-26,119000.0
8054,3d19526685174baa8bcc3e9a952cab18,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,180.0,offer completed,420.0,10.0,0,5,1,1,0,0,20,F,68,2015-09-26,119000.0
8055,e4d195561e104c2fb5aec616c1a29f07,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,186.0,offer completed,216.0,5.0,1,5,1,1,1,1,5,F,75,2016-12-20,56000.0
8056,6363b3defa2840238002a35b719010a7,fafdcd668e3743c1bb461111dcafc2a4,discount,offer received,168,offer viewed,234.0,offer completed,264.0,10.0,1,2,1,1,1,1,10,M,41,2016-05-28,49000.0
8057,687124db30ef49628aa8f13c2149397c,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,288.0,5.0,1,10,1,1,1,1,10,F,74,2015-12-12,92000.0
8058,1cf78b092c964dbbaf4fc82cbaed6c54,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,174.0,offer completed,198.0,7.0,1,10,0,1,1,1,10,F,68,2017-09-03,32000.0
8059,6657deb028d34827be886ae482e96e19,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,offer received,168,offer viewed,186.0,offer completed,228.0,7.0,1,3,1,1,1,1,7,F,80,2018-05-19,71000.0
8060,99d795545dbb4837b7ed00644ffbd367,2906b810c7d4411798c6938adc9daaa5,discount,offer received,168,offer viewed,192.0,offer completed,270.0,7.0,1,2,1,1,1,0,10,F,60,2016-02-20,57000.0
8061,2f88e87250a942f99f1b6f405fa5b8dc,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,174.0,offer completed,264.0,5.0,1,5,1,1,1,1,5,M,70,2018-04-14,82000.0
8062,43926e6dd27749ceb73a1e851679aa66,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,426.0,offer completed,432.0,7.0,0,10,0,1,1,1,10,M,45,2015-08-19,90000.0
8063,0efb3efdcd0d4d8296e1c47265b07660,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,246.0,offer completed,378.0,5.0,0,5,1,1,1,1,5,M,50,2015-10-30,92000.0
8064,0efb3efdcd0d4d8296e1c47265b07660,f19421c1d4aa40978ebb69ca19b0e20d,bogo,offer received,168,offer viewed,336.0,offer completed,378.0,5.0,0,5,1,1,1,1,5,M,50,2015-10-30,92000.0
8065,2a63c44715f44f728e0fb3b999b63e4d,ae264e3637204a6fb9bb56bc8210ddfd,bogo,offer received,168,offer viewed,198.0,offer completed,216.0,7.0,1,10,0,1,1,1,10,F,55,2016-11-29,55000.0
8066,822184e755d342f0b4900a1f054d9de0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,390.0,offer completed,672.0,10.0,0,5,1,1,0,0,20,M,39,2017-12-08,50000.0
8067,50e16a4b452048809ff8d2703d01b5d4,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,offer received,168,offer viewed,174.0,offer completed,216.0,5.0,1,10,1,1,1,1,10,M,55,2017-09-01,105000.0
8068,8ed66913c59348ca9e5ff003863ff830,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,offer received,168,offer viewed,216.0,offer completed,450.0,10.0,0,5,1,1,0,0,20,M,90,2018-05-30,57000.0
